CAUSATIVE FACTORS OF ROAD TRAFFIC CRASHES ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Q4 2020,,,,,,,,,,,,,,,,,,,,Q1 2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q3 2021 CAUSATIVE FACTORS OF ROAD TRAFFIC CRASHES  ,,,,,,,,,,,,,,,,,,,,Q4 2021 CAUSATIVE FACTORS OF ROAD TRAFFIC CRASHES  ,,,,,,,,,,,,,,,,,,,,Q1 2022 CAUSATIVE FACTORS OF ROAD TRAFFIC CRASHES  ,,,,,,,,,,,,,,,,,,,,Q2 2022 CAUSATIVE FACTORS OF ROAD TRAFFIC CRASHES  ,,,,,,,,,,,,,,,,,,,,Q3 2022 CAUSATIVE FACTORS OF ROAD TRAFFIC CRASHES  ,,,,,,,,,,,,,,,,,,,,Q4 2022 CAUSATIVE FACTORS OF ROAD TRAFFIC CRASHES  ,,,,,,,,,,,,,,,,,,,,Q1 2023 CAUSATIVE FACTORS OF ROAD TRAFFIC CRASHES  ,,,,,,,,,,,,,,,,,,,,Q2 2023 CAUSATIVE FACTORS OF ROAD TRAFFIC CRASHES  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jigawa,118,1,11,2,0,12,0,7,1,0,8,10,0,0,0,0,6,1,177,Jigawa,82,1,7,1,0,12,0,6,6,0,5,7,0,0,0,1,4,0,132,Jigawa,74,0,12,1,0,7,1,6,0,0,6,9,0,0,0,1,2,1,120,Jigawa,89,0,8,1,0,7,1,3,2,0,8,5,0,0,2,0,6,5,137,Jigawa,142,2,14,0,0,9,2,7,4,1,10,9,0,0,0,0,12,9,221,Jigawa,168,1,13,0,0,11,0,6,2,0,3,0,0,0,0,0,0,0,204,Jigawa,99,0,11,1,0,5,0,10,3,0,3,9,0,0,1,1,3,1,147,Jigawa,201,0,9,0,0,9,0,7,1,1,9,7,0,0,0,1,4,3,252,Jigawa,128,1,7,1,0,13,2,5,5,0,6,11,0,0,0,1,3,128,311,Jigawa,185,0,6,0,0,3,0,7,6,0,5,0,0,0,0,0,0,14,226,Jigawa,136,0,15,4,0,7,0,2,3,0,5,16,0,0,0,0,1,5,194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kaduna,194,1,13,0,5,3,4,15,13,8,22,2,2,0,0,0,35,46,363,Kaduna,211,1,22,4,5,0,0,30,12,3,16,2,3,0,0,7,48,4,368,Kaduna,179,0,21,1,3,4,1,31,12,2,4,8,0,0,0,5,19,9,299,Kaduna,118,0,7,3,2,3,0,29,2,2,11,0,0,0,0,1,16,7,201,Kaduna,121,0,8,2,2,1,3,16,9,4,10,1,0,0,0,5,0,6,188,Kaduna,110,0,13,2,1,1,1,15,19,2,13,1,0,0,0,4,0,14,196,Kaduna,99,0,15,9,2,0,0,23,9,1,10,3,0,0,0,6,1,3,181,Kaduna,119,0,9,4,2,2,1,27,19,0,8,0,0,2,0,3,0,4,200,Kaduna,133,0,13,4,3,0,1,4,10,0,15,1,0,0,0,10,0,9,203,Kaduna,109,0,11,3,0,0,1,17,26,3,16,0,0,0,0,8,0,1,195,Kaduna,125,0,7,2,2,1,7,18,23,2,6,4,0,1,0,7,5,8,218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kano,90,0,4,0,2,0,2,7,13,0,6,0,0,0,0,2,3,1,130,Kano,110,1,8,0,1,2,4,17,6,1,12,2,0,0,0,3,17,0,184,Kano,56,0,3,1,1,0,3,7,6,1,1,2,0,0,0,0,0,6,87,Kano,16,0,4,0,1,0,0,3,8,0,0,0,0,0,0,0,1,0,33,Kano,30,0,1,1,0,1,1,3,3,0,6,0,0,0,0,0,5,0,51,Kano,80,0,5,1,2,2,0,6,7,0,5,3,0,0,0,1,11,1,124,Kano,71,0,2,2,2,2,0,6,7,0,7,1,0,0,0,0,6,1,107,Kano,96,0,1,0,2,1,2,2,5,0,8,1,1,0,0,0,13,3,135,Kano,66,0,6,0,0,4,0,6,11,0,6,0,0,0,0,0,5,43,147,Kano,53,0,5,1,0,1,0,3,6,0,1,1,0,0,0,0,5,2,78,Kano,54,0,4,3,2,2,0,6,8,0,11,2,0,0,0,1,19,3,115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Katsina,80,0,1,2,3,0,0,4,7,3,3,1,1,0,0,0,1,1,107,Katsina,74,0,2,0,3,0,0,3,7,0,2,0,0,0,0,0,1,1,93,Katsina,40,0,2,0,0,0,0,2,8,3,0,0,0,0,0,0,3,0,58,Katsina,21,0,2,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,27,Katsina,11,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,2,17,Katsina,10,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,2,0,18,Katsina,21,0,3,0,0,1,0,0,1,0,0,0,0,0,0,0,2,0,28,Katsina,43,0,6,2,1,0,0,0,2,0,1,0,0,0,0,0,10,2,67,Katsina,21,0,3,0,0,1,0,2,3,0,2,0,0,0,0,0,4,8,44,Katsina,18,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,2,0,25,Katsina,31,0,5,0,0,1,0,2,0,0,0,0,0,0,0,0,8,0,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kebbi,45,0,3,2,0,0,0,6,4,0,1,0,0,0,0,0,1,2,64,Kebbi,38,0,0,0,0,1,0,4,4,0,0,0,0,0,0,0,0,0,47,Kebbi,41,0,0,0,0,1,0,4,1,0,4,0,0,1,0,0,2,1,55,Kebbi,41,0,0,1,0,1,0,4,8,0,2,0,0,0,0,1,0,0,58,Kebbi,47,1,0,0,0,0,0,8,5,0,0,0,0,0,0,0,1,2,64,Kebbi,57,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,59,Kebbi,33,3,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,39,Kebbi,45,0,0,0,0,1,0,2,1,0,1,0,0,0,0,0,3,0,53,Kebbi,13,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,30,45,Kebbi,25,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,1,1,31,Kebbi,26,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,1,1,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kogi,91,0,8,4,8,1,0,16,8,2,6,6,0,1,0,1,26,0,178,Kogi,105,0,8,5,10,0,0,19,6,0,11,9,4,1,0,0,35,3,216,Kogi,56,0,3,6,5,4,0,10,9,0,7,2,2,0,0,0,32,3,139,Kogi,72,0,5,4,7,0,0,9,6,0,8,1,1,0,0,1,21,2,137,Kogi,105,0,5,7,15,1,0,20,7,0,16,3,5,1,0,0,39,8,232,Kogi,132,1,9,5,13,2,0,20,11,0,6,2,10,0,0,1,2,8,222,Kogi,131,0,9,9,17,0,0,17,16,0,16,2,9,1,0,2,2,2,233,Kogi,99,0,15,3,9,0,0,14,0,0,13,5,4,0,0,5,4,5,176,Kogi,82,1,6,5,16,2,0,0,8,0,13,7,0,0,0,0,6,35,181,Kogi,73,1,12,7,9,0,0,13,2,0,8,0,1,0,0,1,0,4,131,Kogi,64,0,7,7,6,0,0,14,2,0,5,2,1,0,0,0,0,10,118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kwara,105,1,5,3,5,0,0,18,6,2,0,0,0,0,0,0,15,3,163,Kwara,91,0,5,6,1,1,1,17,2,0,0,0,0,0,0,0,32,7,163,Kwara,64,0,10,6,3,0,0,16,3,0,0,0,0,2,0,0,37,3,144,Kwara,65,0,5,5,3,0,0,7,4,0,1,1,1,0,0,0,14,2,108,Kwara,64,0,4,6,2,0,0,18,9,0,3,0,0,0,0,0,26,4,136,Kwara,109,1,10,4,5,0,0,7,4,0,2,0,0,0,0,0,3,1,146,Kwara,67,0,4,5,4,0,3,13,11,0,2,1,0,1,0,0,14,2,127,Kwara,96,0,5,4,2,0,2,7,2,0,0,0,0,0,0,0,1,1,120,Kwara,49,1,12,7,6,0,1,0,5,1,4,1,0,0,0,0,3,52,142,Kwara,88,0,11,8,5,0,0,16,1,0,3,1,0,1,0,0,2,3,139,Kwara,95,0,6,2,0,0,0,10,0,0,8,2,0,0,0,0,4,0,127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lagos,46,0,3,12,23,0,0,4,6,6,3,0,0,1,0,3,0,7,114,Lagos,85,0,2,16,13,0,0,12,8,3,6,0,0,0,0,2,0,5,152,Lagos,75,0,7,6,20,0,0,6,14,6,3,0,0,0,0,3,0,6,146,Lagos,71,1,2,13,15,0,0,9,10,2,8,0,1,0,1,2,0,9,144,Lagos,84,0,4,17,6,0,0,12,13,1,5,1,0,2,0,3,1,7,156,Lagos,88,0,9,9,34,0,0,6,13,0,14,0,0,3,0,6,0,16,198,Lagos,87,0,3,10,22,0,0,8,5,0,4,0,0,4,1,0,0,5,149,Lagos,79,0,5,14,8,0,0,8,3,0,6,0,0,3,0,0,0,18,144,Lagos,92,0,6,11,25,0,0,0,6,0,3,0,0,0,0,0,0,12,155,Lagos,66,0,3,8,12,0,0,9,1,0,4,0,0,0,0,1,0,9,113,Lagos,77,0,2,13,9,0,0,13,8,0,7,0,0,4,0,0,0,5,138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nasarawa,114,0,6,4,1,0,0,12,52,5,14,2,0,0,0,0,32,29,271,Nasarawa,75,0,8,9,3,0,0,10,34,1,11,0,0,1,0,1,34,31,218,Nasarawa,107,1,6,2,5,3,2,43,37,1,10,4,1,2,0,0,48,14,286,Nasarawa,126,0,9,1,4,1,0,32,34,0,9,1,0,0,0,0,37,11,265,Nasarawa,92,1,4,25,9,4,8,22,20,22,4,6,0,3,0,0,33,48,301,Nasarawa,183,0,10,6,6,3,0,18,27,0,17,5,0,0,0,0,44,13,332,Nasarawa,133,0,9,5,2,1,0,29,35,1,26,3,1,1,1,0,32,27,306,Nasarawa,129,0,4,2,3,3,0,19,45,0,21,3,0,1,0,0,39,37,306,Nasarawa,105,1,10,29,10,1,0,0,27,0,11,5,0,0,0,0,42,47,288,Nasarawa,73,0,4,5,4,4,0,19,16,0,9,1,0,0,0,0,34,14,183,Nasarawa,140,0,6,3,3,6,0,6,37,0,24,0,0,0,0,0,36,13,274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Niger,102,0,1,1,4,0,0,4,0,0,8,1,1,0,0,0,4,0,126,Niger,128,0,1,4,4,2,0,11,8,0,7,1,0,0,0,2,2,1,171,Niger,114,0,7,1,2,2,2,16,1,2,6,4,0,0,0,18,14,5,194,Niger,162,2,5,0,2,0,0,27,6,0,11,3,0,0,0,25,26,4,273,Niger,154,0,7,2,7,2,0,21,6,1,6,3,0,0,0,3,9,4,225,Niger,124,0,8,0,2,2,0,22,1,2,3,1,0,0,0,21,4,7,197,Niger,141,0,7,2,0,1,0,15,1,1,5,1,0,1,0,2,4,4,185,Niger,120,0,3,1,5,1,1,9,4,1,3,0,0,0,0,9,3,7,167,Niger,90,0,4,2,10,1,0,1,6,1,5,0,0,2,0,7,1,65,195,Niger,103,0,5,1,7,3,2,13,6,0,2,1,0,0,1,3,4,10,161,Niger,128,1,2,3,4,2,0,10,6,1,5,1,0,1,1,2,6,4,177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ogun,254,0,22,10,28,4,1,12,20,1,13,6,0,0,0,0,2,4,377,Ogun,270,0,20,25,23,6,1,18,8,10,11,4,3,0,0,0,4,4,407,Ogun,293,0,0,17,0,0,0,19,3,0,5,1,0,1,0,0,0,4,343,Ogun,253,0,6,19,2,1,1,10,5,0,12,0,0,2,0,0,0,1,312,Ogun,239,1,0,17,0,0,0,18,9,0,11,0,0,0,0,0,0,4,299,Ogun,260,0,7,5,7,2,0,16,7,0,18,0,1,2,0,0,4,15,344,Ogun,243,1,8,4,5,0,0,20,19,0,26,0,0,2,0,0,5,11,344,Ogun,313,2,28,13,17,0,0,29,7,0,34,1,0,1,0,0,6,27,478,Ogun,183,0,19,10,9,0,0,0,15,0,33,0,0,1,0,0,6,202,478,Ogun,320,0,14,14,16,3,0,18,4,0,20,5,4,1,0,6,7,25,457,Ogun,340,1,37,20,22,3,0,14,15,2,22,2,4,0,0,2,4,14,502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ondo,107,0,7,3,3,0,0,14,13,1,4,1,1,0,0,1,0,0,155,Ondo,96,0,8,3,9,0,1,14,12,3,4,0,0,0,0,2,0,0,152,Ondo,90,2,9,3,5,0,0,13,13,5,3,2,0,2,0,1,0,0,148,Ondo,72,0,2,1,4,0,1,11,12,5,4,1,0,0,0,0,0,0,113,Ondo,95,1,6,1,9,1,0,10,29,5,2,0,0,0,0,2,1,0,162,Ondo,95,0,11,3,8,2,0,9,22,0,7,0,0,0,0,0,0,0,157,Ondo,90,0,5,4,3,1,0,13,21,4,14,0,0,0,0,0,0,1,156,Ondo,103,0,7,3,4,0,0,10,13,5,3,1,0,0,0,1,0,1,151,Ondo,81,0,4,2,3,1,0,0,16,6,1,2,0,0,0,1,0,16,133,Ondo,70,1,12,0,4,0,0,1,12,1,6,1,1,0,0,1,0,2,112,Ondo,83,1,6,2,3,1,1,12,6,0,4,3,3,0,1,1,0,2,129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Osun,93,0,11,5,3,2,0,8,10,2,7,1,1,0,0,0,0,0,143,Osun,78,0,11,6,8,0,2,7,10,2,2,2,1,0,0,3,0,0,132,Osun,61,0,15,3,7,1,1,8,4,2,4,3,0,0,0,3,0,0,112,Osun,78,0,8,4,6,1,0,17,9,2,9,0,0,0,0,0,0,0,134,Osun,73,0,9,5,6,0,2,11,6,1,19,0,0,0,0,0,0,2,134,Osun,75,0,18,6,4,1,1,13,2,1,15,0,0,0,0,0,1,2,139,Osun,61,0,12,3,6,1,0,11,4,3,13,0,0,0,0,0,0,2,116,Osun,78,0,10,3,6,1,2,5,5,0,11,0,0,0,0,0,0,1,122,Osun,64,0,14,5,6,2,0,0,3,4,16,1,0,0,2,0,0,9,126,Osun,53,0,11,2,0,0,4,2,1,0,8,0,0,0,0,0,0,2,83,Osun,56,0,12,0,4,1,3,5,1,0,11,0,0,0,0,0,0,2,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oyo,128,1,15,5,14,1,0,14,18,1,6,0,2,0,0,4,0,0,209,Oyo,129,0,14,7,19,1,2,19,17,5,4,2,0,0,2,1,0,0,222,Oyo,107,1,10,2,4,0,0,22,12,5,11,2,0,0,0,5,0,0,181,Oyo,88,1,14,4,11,0,0,18,6,2,7,1,0,0,0,4,3,0,159,Oyo,101,1,12,7,8,2,2,15,17,2,10,0,1,1,0,5,1,0,185,Oyo,124,0,14,5,12,2,0,14,15,0,10,1,0,0,0,4,0,4,205,Oyo,106,1,22,8,15,1,0,12,13,0,10,0,0,0,0,4,0,3,195,Oyo,105,0,19,6,4,2,3,15,19,2,16,2,0,0,0,2,0,1,196,Oyo,115,1,8,7,4,1,0,0,25,2,17,2,1,0,0,2,0,24,209,Oyo,84,0,8,5,9,2,3,6,12,2,3,0,0,0,0,1,0,1,136,Oyo,87,2,5,5,9,2,2,6,19,2,12,0,1,0,1,0,0,2,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Plateau,18,0,2,3,9,0,0,3,7,0,0,0,0,2,0,0,1,3,48,Plateau,15,0,1,3,7,1,0,4,9,0,0,1,0,0,0,0,1,9,51,Plateau,31,0,2,3,17,0,0,10,17,1,2,4,0,0,0,0,6,11,104,Plateau,23,0,4,5,15,0,0,9,10,0,0,2,0,0,0,0,2,7,77,Plateau,31,0,2,5,21,0,0,5,6,0,0,0,0,2,0,0,2,6,80,Plateau,26,0,0,2,18,1,0,8,6,0,7,1,0,1,0,0,1,5,76,Plateau,26,0,2,9,5,1,1,10,4,0,0,2,0,0,0,1,1,13,75,Plateau,38,0,5,8,10,0,0,4,9,0,5,3,0,1,0,2,1,6,92,Plateau,27,0,2,20,2,0,0,2,4,0,0,2,0,0,0,0,0,25,84,Plateau,42,0,1,18,11,2,1,13,18,0,0,3,0,0,0,0,2,9,120,Plateau,25,0,6,6,11,0,0,6,6,0,3,4,0,0,0,1,1,2,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rivers,19,0,2,1,3,0,0,0,0,0,2,0,0,0,0,0,2,0,29,Rivers,12,0,4,0,0,0,0,2,0,0,1,0,0,0,0,0,1,2,22,Rivers,13,0,0,0,2,0,2,3,4,0,4,0,0,0,0,0,0,1,29,Rivers,16,0,2,0,2,0,0,6,4,0,5,0,0,0,0,0,0,1,36,Rivers,14,0,5,0,6,0,2,4,3,0,2,1,0,0,0,0,0,0,37,Rivers,20,0,4,1,3,0,0,2,3,0,4,0,0,0,0,0,0,1,38,Rivers,7,0,3,1,2,0,0,2,5,1,1,0,0,0,0,0,0,1,23,Rivers,8,0,1,0,8,0,0,3,3,0,2,0,0,0,0,0,0,0,25,Rivers,6,0,2,1,4,0,0,1,4,1,3,0,0,0,0,0,0,7,29,Rivers,16,0,0,0,1,0,0,0,1,0,2,0,0,1,0,0,0,0,21,Rivers,18,0,2,2,1,0,0,2,1,0,5,0,0,0,0,0,0,0,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sokoto,49,0,0,0,0,2,0,2,2,0,1,4,0,0,0,0,0,0,60,Sokoto,46,0,1,0,1,0,1,1,5,0,1,1,0,0,0,0,0,0,57,Sokoto,35,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,39,Sokoto,26,0,2,0,0,0,0,0,3,0,1,1,0,0,0,0,0,1,34,Sokoto,61,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,65,Sokoto,19,0,3,0,1,0,1,2,1,0,1,0,0,0,0,0,0,5,33,Sokoto,20,0,4,0,1,0,0,2,1,0,4,0,0,0,0,0,0,8,40,Sokoto,31,0,3,1,1,0,0,6,15,0,1,0,1,0,0,2,0,4,65,Sokoto,19,0,0,0,2,1,0,1,6,0,3,0,0,2,0,0,0,16,50,Sokoto,14,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,2,3,23,Sokoto,13,0,2,1,0,1,0,2,10,0,0,0,0,0,0,0,0,1,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Taraba,57,0,2,1,0,1,0,4,7,0,3,0,5,0,0,0,12,0,92,Taraba,31,0,3,1,0,0,0,3,21,0,1,3,22,0,0,0,19,0,104,Taraba,28,0,1,0,0,3,0,2,21,0,1,0,0,0,0,0,21,0,77,Taraba,18,0,0,0,0,1,0,6,15,0,2,0,4,0,0,0,20,0,66,Taraba,25,0,2,0,0,6,0,3,11,0,0,0,0,0,0,0,31,0,78,Taraba,21,0,5,0,0,3,0,12,16,0,1,0,0,0,0,3,13,0,74,Taraba,25,0,3,0,0,0,0,1,24,0,13,1,0,0,0,2,17,0,86,Taraba,18,0,1,0,0,4,1,4,27,3,7,0,0,0,0,0,21,6,92,Taraba,4,0,2,1,1,1,0,0,25,0,4,0,0,0,0,0,34,11,83,Taraba,9,0,3,0,0,0,0,3,14,0,3,1,0,0,0,0,21,2,56,Taraba,22,0,2,1,0,0,0,6,12,0,2,0,0,0,0,0,17,1,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yobe,28,0,9,1,0,2,0,7,5,0,1,0,0,0,0,0,0,0,53,Yobe,28,0,5,1,0,1,0,6,7,1,1,1,0,0,0,0,0,0,51,Yobe,24,0,11,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,47,Yobe,33,0,14,0,0,2,0,8,7,0,1,0,0,0,0,0,1,0,66,Yobe,29,0,10,2,0,1,1,2,10,1,0,2,0,0,0,0,1,0,59,Yobe,21,0,5,0,0,1,0,3,3,0,4,0,0,0,0,0,0,1,38,Yobe,27,0,6,2,0,1,0,1,0,0,0,0,0,0,0,0,6,1,44,Yobe,26,0,1,0,1,0,0,2,2,0,2,0,0,0,0,0,1,21,56,Yobe,25,3,6,6,1,2,0,0,1,2,1,0,1,0,0,0,2,18,68,Yobe,36,0,6,5,0,1,0,3,1,0,2,0,1,0,0,0,0,2,57,Yobe,36,0,7,0,0,3,0,8,2,0,4,0,0,0,0,0,2,2,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zamfara,40,0,2,1,0,5,2,6,0,1,2,0,0,0,0,0,1,12,72,Zamfara,29,0,2,0,0,0,1,6,2,0,5,0,1,0,0,0,1,0,47,Zamfara,35,1,5,0,0,2,0,5,0,0,4,1,0,0,0,0,3,1,57,Zamfara,9,0,2,0,0,0,0,4,0,0,4,0,0,0,0,0,2,0,21,Zamfara,22,0,2,0,0,0,0,5,1,1,0,0,0,0,0,0,1,0,32,Zamfara,20,0,0,0,0,1,0,8,0,0,0,0,0,0,0,0,2,0,31,Zamfara,19,0,1,0,0,0,0,4,3,0,1,0,0,0,0,0,5,0,33,Zamfara,22,0,1,1,1,0,0,6,2,0,0,0,0,0,0,0,0,1,34,Zamfara,13,1,2,0,0,1,1,2,0,0,3,0,0,0,0,0,1,11,35,Zamfara,14,0,0,0,0,3,0,4,0,0,1,0,0,0,0,0,2,0,24,Zamfara,14,1,1,1,0,0,1,2,0,0,3,0,0,0,0,0,0,0,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
